model	Kest	Sensitivity	Precision	rmse_sig	rmse_theta	rmse_Betas	rmse_lambda	rmse_counts	time	iter	effectiveBetas	effectiveSigs	effectiveTheta	effectiveMu	effectiveSigma2	effectiveLogPost	effectiveLogLik	effectiveLogPrior	Simulation	Scenario	n
map_TrueCovs	8	1	1	0.0012182251071271703	18.205828336775646	0.00908910961515909	0.0019466600698887424	0.05300859053818407	31.088049451510113	579	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
map_Full	8	1	1	0.001246886235559795	18.199998291988436	0.11919801837042775	0.0036962576798211053	0.05292389441673368	28.49971423149109	419	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
mcmc_Full	8	1	1	0.0022286420943609547	19.11215218502598	0.11424448345717962	0.0036536796457163636	0.05291981754097975	144.90150757630667	NA	17.163501403807416	422.6853678701608	472.9981723641671	1327.143433632546	1232.254880114699	380.55687932592883	372.07747585598446	573.4066366837626	Simulation_13	Scenario_B_corr	91205
map_TrueCovs200	8	1	1	0.0012396129055348211	18.17773489369712	0.11959784700330572	0.010070843924003777	0.053689570290515236	14.230102197329204	249	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
mcmc_TrueCovs200	8	1	1	0.0022029956524987565	19.237597820832576	0.12625111140138431	0.010172068911943189	0.05369698138428684	140.19022755622865	NA	13.787963806150028	418.26501054764293	460.7428656824908	1133.6382429388093	1176.7362883901853	481.65016920915	344.8744262453635	531.050303556017	Simulation_13	Scenario_B_corr	91205
map_TrueCovs500	8	1	1	0.0012485681060030764	18.161722482454188	0.11852022188947399	0.018987633024416913	0.056085465962667655	11.446884381771088	199	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
mcmc_TrueCovs500	8	1	1	0.002234451400043684	19.172964003484026	0.12649143607640584	0.01900658283491168	0.05608789430663415	110.83681300878526	NA	15.917418602977525	415.58791288909316	481.6206213859905	1191.8064233393536	1325.1659892990522	607.4515284908339	562.0536571781577	700.2972319525519	Simulation_13	Scenario_B_corr	91205
CompNMFBase	8	1	1	0.0030868792908745656	45.72507802391632	0.3337025469062106	0.12154793891506357	0.1322466966351377	0.008224177360534667	2783	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
map_CopyOnly	8	1	1	0.0031048242382474465	45.56380457125724	0.3337025469062106	0.12158758768166664	0.13228560542305554	4.897348388036092	479	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
map_NoCopies	8	1	1	0.0018022614613600072	22.586967173984334	0.04039389004262505	0.008177090357743782	0.052453841700345456	22.007929694652557	409	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
map_TrueCovs	8	1	1	0.001751579378595528	22.485843594101844	0.012586273679756989	0.0024901841703472436	0.05184845692167417	31.794537500540414	609	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
map_Full	8	1	1	0.0017675976315891487	22.691085067877367	0.03719151770969888	0.00270781159797448	0.05183287589265088	15.342107474803925	229	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
mcmc_Full	8	1	1	0.0025465244260765283	27.220458545518472	0.045481623800654986	0.0027185709065701384	0.0518457857633736	146.87044497330984	NA	19.774805013613452	389.8197839757981	463.72806373566715	1269.4180443759547	1460.5603688889353	414.76222616238226	316.49235772394184	706.2118298673106	Simulation_14	Scenario_B_corr	85777
map_TrueCovs200	8	1	1	0.0017615308848797008	22.55285599118837	0.037562946387210604	0.012389963796855719	0.05343324678813443	13.746698685487111	249	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
mcmc_TrueCovs200	8	1	1	0.0025169182034235154	27.037015583393053	0.03973937447893993	0.012377452112603824	0.05343705620230111	135.0873337864876	NA	19.875324339535574	384.57051328279846	449.9288985095798	1183.6948822973577	1372.9539102895242	564.451300482218	420.7553430500333	617.7676570226726	Simulation_14	Scenario_B_corr	85777
map_TrueCovs500	8	1	1	0.0017584362993934577	22.56648874637301	0.037940868238444586	0.02161016859493749	0.056111022764129805	19.481876734892527	349	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_14	Scenario_B_corr	85777
mcmc_TrueCovs500	8	1	1	0.0025062947813257875	27.085966769485683	0.0347137061049146	0.021602870413308908	0.05611537785281292	107.45785882075627	NA	21.260692702051685	387.20976342134287	498.4547573248999	1229.01190221301	1437.504048450364	446.33845963008724	314.59315518202607	537.2236654146504	Simulation_14	Scenario_B_corr	85777
CompNMFBase	8	1	1	0.00266839747299733	34.376882549878	0.3443894613680687	0.07552571092446664	0.09119636816542527	0.009663613637288411	4249	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
map_CopyOnly	8	1	1	0.0026178737733419566	34.01848494206923	0.3443894613680687	0.07514410960882242	0.09084232491678318	7.296852513154348	659	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
map_NoCopies	8	1	1	0.0017456325037861732	20.67329108563185	0.09711999970693164	0.007726394708223876	0.05321429016716547	11.951709874471028	219	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
map_TrueCovs	8	1	1	0.0016880262225284334	20.909139702606776	0.01140167149645369	0.001993041552694734	0.05258291214178242	13.35385057926178	269	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
map_Full	8	1	1	0.0016882951990318108	20.939301325022893	0.09383028711239906	0.0026726839369840584	0.05262584422310166	13.838342424233755	229	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
mcmc_Full	8	1	1	0.002603241401331074	26.426555272773758	0.09068548056184825	0.00276045986543306	0.052617199991558575	156.6952957034111	NA	15.50870480486721	389.1586788462314	478.472058731912	1117.6324809029788	1187.7129804124763	466.15708302466686	328.2562691638974	601.40636782869	Simulation_15	Scenario_B_corr	88130
map_TrueCovs200	8	1	1	0.001678294171891036	20.83905973570133	0.09398812745626167	0.009147850909895304	0.053365984448785486	15.806119306882222	279	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
mcmc_TrueCovs200	8	1	1	0.0026365279968872937	26.429465175835926	0.10077924881020134	0.009150707341710779	0.05336161382057227	134.19890555143357	NA	14.806702761941962	388.21238377703537	463.97945828933035	1176.0173683923106	1298.7523180527412	515.3270704746544	467.03005453242577	545.2163234687807	Simulation_15	Scenario_B_corr	88130
map_TrueCovs500	8	1	1	0.0017135744826385986	20.766299490032576	0.09391381279803927	0.014620935567186067	0.05459431826349224	21.282942871252697	379	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_15	Scenario_B_corr	88130
mcmc_TrueCovs500	8	1	1	0.002637372069317133	26.605425939663256	0.09526777755983844	0.014626159916430098	0.054592284838939326	106.78939485947292	NA	15.113212472010508	380.41388629918845	469.8789919267101	1128.0604678214759	1090.890004551234	576.1606813389147	479.7387929161595	507.77824565552874	Simulation_15	Scenario_B_corr	88130
CompNMFBase	8	1	1	0.0031830922716867623	38.450467446163714	0.35837786484476514	0.11144874724085616	0.12417218354934846	0.013252111275990804	4612	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
map_CopyOnly	8	1	1	0.003179872347319381	38.05400235336138	0.35837786484476514	0.11087232127189002	0.12363292965635977	24.265324060122172	1479	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
map_NoCopies	8	1	1	0.0015605653557606292	23.152576373693726	0.028274962909375395	0.010159087440322552	0.05533941560910862	35.19097427924474	539	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
map_TrueCovs	8	1	1	0.0015543866884361191	21.255108299165855	0.014114063542138814	0.002502194964885582	0.05452913360140652	8.995281036694845	129	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
map_Full	8	1	1	0.0015381373367899893	21.123368491329515	0.02903558055950053	0.0033083331367712225	0.05450505841541491	46.017179334163664	609	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
mcmc_Full	8	1	1	0.002726336727354226	26.972674877525392	0.028067092084879185	0.0033327449227692515	0.0545085244680893	123.39000375270842	NA	18.29577573389092	400.8122510756982	477.00421499399675	1232.4613592150238	1108.4794038518585	557.908071117927	254.31480588745208	563.6972117808226	Simulation_16	Scenario_B_corr	98814
map_TrueCovs200	8	1	1	0.0015718854101744342	21.219526735084393	0.028937624351769154	0.012946379162475138	0.05573628087660545	15.083886913458507	249	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
mcmc_TrueCovs200	8	1	1	0.00275259254008714	26.69660024134301	0.031137793556499663	0.013026646040021728	0.055743545194443106	145.66942880153655	NA	20.383352443163222	401.82883997771216	497.2865876727828	1362.3914948589131	1333.6641365476921	474.1313865181295	315.99061213617995	489.74457112039016	Simulation_16	Scenario_B_corr	98814
map_TrueCovs500	8	1	1	0.0015604312548691312	20.906937418002332	0.02978480502754307	0.022457480990516986	0.05869022338936648	12.074542554219564	199	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_16	Scenario_B_corr	98814
mcmc_TrueCovs500	8	1	1	0.0027579810924993923	26.823330942593863	0.03132006317395623	0.022467251812383654	0.05869502988257849	110.09733715057374	NA	20.52097616903163	394.5111067664807	497.8654516966145	1469.3390569226592	1375.2749029484505	517.5689270219023	230.76683514654727	621.2475427005586	Simulation_16	Scenario_B_corr	98814
CompNMFBase	8	1	1	0.002529619657630538	41.798289762434	0.39509265662552295	0.2685059432930528	0.2785268108024291	0.010965887705485025	4442	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
map_CopyOnly	8	1	1	0.002619310016448771	41.23872502891634	0.39509265662552295	0.2689639325913817	0.2789453741810964	14.607030359903971	619	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
map_NoCopies	8	1	1	0.0012299336791214632	24.391895849324776	0.03169485694473332	0.015200199075038313	0.07078894235244682	17.760045051574707	219	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
map_TrueCovs	8	1	1	0.0011503394708072853	23.547756678654338	0.006422291278175553	0.003112220970559855	0.06941088119615153	91.1139036178589	1009	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
map_Full	8	1	1	0.0011536423142062089	23.47564331390915	0.029559850861299353	0.004964582209718104	0.06927952736389055	24.530589632193248	229	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
mcmc_Full	8	1	1	0.001917278403365107	26.950786280253276	0.03121235959847913	0.005108312692856552	0.06927757624773118	101.73260422150294	NA	17.15557982181597	443.62665189896194	453.20355537547675	1259.1501239735846	1404.6321778237657	512.1315387219346	169.8440377839395	551.7972618272504	Simulation_17	Scenario_B_corr	151413
map_TrueCovs200	8	1	1	0.001152478356289603	23.631249258251582	0.0294490194899976	0.03645524997408586	0.07711979453629428	36.423645504315694	389	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
mcmc_TrueCovs200	8	1	1	0.0019041691726772324	26.962475197540037	0.03183211540290715	0.03652729600217611	0.07711069467281555	198.66999130646388	NA	16.19501262143021	443.4321823407377	459.8241267412764	1350.827745249343	1311.1127568636407	489.2330255305445	433.21872933672097	517.5086622203527	Simulation_17	Scenario_B_corr	151413
map_TrueCovs500	8	1	1	0.0011671108259741062	23.57691310169553	0.029740150219000727	0.06509262682415773	0.09485426940780561	32.79420530796051	409	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_17	Scenario_B_corr	151413
mcmc_TrueCovs500	8	1	1	0.0019419211398168932	27.318708737713788	0.029872167597707035	0.06507412337106543	0.0948676587649152	44.131108327706656	NA	17.327941806068907	440.6052923968564	457.0628294822817	1206.0979503953522	1550.084079578052	503.89750737540817	304.52958686526404	613.3102885719852	Simulation_17	Scenario_B_corr	151413
CompNMFBase	8	1	1	0.0024211300813487017	43.429062358970846	0.3794341050493784	0.12680499379648327	0.13775442267839444	0.01009292999903361	3104	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
map_CopyOnly	8	1	1	0.002359439146167307	41.00760653848051	0.3794341050493784	0.12714541171399332	0.13805942336085805	4.922073709964752	449	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
map_NoCopies	8	1	1	0.001114878583799907	23.980866789392767	0.029671849452346775	0.013047367298236617	0.056544724003754675	32.32885664304097	559	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
map_TrueCovs	8	1	1	0.0011089038972458846	21.83088818753313	0.007081305046791043	0.002417401857232231	0.05529804755075128	11.949486955006916	189	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
map_Full	8	1	1	0.0011117081740118402	21.79013340790181	0.016951533813887018	0.0031474943536622018	0.05525686579138139	10.861618407567342	159	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
mcmc_Full	8	1	1	0.0014220172704297802	22.904776482913523	0.01751809253891044	0.0029751021888082202	0.05526465047869534	160.28040292660395	NA	22.602613199493483	477.80558168235615	421.1526457611014	1174.9455897118783	1363.6118738791251	443.0742606579828	496.190935694292	545.806576008589	Simulation_18	Scenario_B_corr	97918
map_TrueCovs200	8	1	1	0.0011118849937137992	21.9265764129499	0.01738735453499476	0.012892339142367926	0.0567277255018093	12.651727334658306	209	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
mcmc_TrueCovs200	8	1	1	0.0014377902545481614	23.139081359466594	0.015539426990233812	0.012838467956413977	0.056738018089639304	146.0832785685857	NA	20.269015831524072	478.4055083177292	433.8344464571594	1276.0728091875762	1421.5166670543697	410.03712787695696	428.46033956054237	599.4680792115041	Simulation_18	Scenario_B_corr	97918
map_TrueCovs500	8	1	1	0.0011196012389644624	21.78939594766415	0.017171656498433743	0.022018519909826863	0.05919814243275087	19.876682996749878	329	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_18	Scenario_B_corr	97918
mcmc_TrueCovs500	8	1	1	0.001433847401200168	22.99852996184107	0.01965137427920024	0.022011425561514315	0.05919682934743471	106.469235821565	NA	21.620717397090555	473.71559614429066	426.42634433849537	1097.8395662070566	1355.3512812407203	506.0270761173644	458.8339413620866	546.207940832944	Simulation_18	Scenario_B_corr	97918
CompNMFBase	8	1	1	0.002936102593415034	39.725873031959765	0.3225954190840537	0.048217547637807	0.0685791798981584	0.010716692606608073	3221	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
map_CopyOnly	8	1	1	0.0029519680188627817	39.024538754555486	0.3225954190840537	0.04800737833775111	0.06847923542946892	2.5449957172075908	299	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
map_NoCopies	8	1	1	0.001586093899655871	18.839814271373427	0.05167957871475684	0.00654401402876158	0.048636638526446944	16.486717394987743	369	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
map_TrueCovs	8	1	1	0.0015987410381946732	18.17833334494029	0.01382449525594309	0.0019422724551464235	0.048359830065478	9.34405749241511	209	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
map_Full	8	1	1	0.001611920834822762	18.269061407500146	0.04139521865867008	0.002346517955934783	0.048368234101884226	11.215805613994599	209	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
mcmc_Full	8	1	1	0.002514277315953262	24.318608815045213	0.04665051790733111	0.0023474573833672206	0.048373377416387954	149.14834439357122	NA	18.26657290826341	390.56621660187125	548.286647325991	1279.2254529947313	1313.146459280096	630.9628167484651	480.35714180631703	677.1342694556627	Simulation_19	Scenario_B_corr	75994
map_TrueCovs200	8	1	1	0.001613336173311037	18.260949367170358	0.042199793317318844	0.005021112367234226	0.04856126913553095	12.957696839173634	259	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
mcmc_TrueCovs200	8	1	1	0.002487260103501099	24.255270224277623	0.04447745225943347	0.0049422458512544485	0.04855661936426648	125.75160199006399	NA	17.686007866735434	392.0315827312903	532.3599225243613	1249.471701564433	1397.8680244712516	577.9780562925622	402.5312597364836	556.8889396180622	Simulation_19	Scenario_B_corr	75994
map_TrueCovs500	8	1	1	0.0016225787840500644	18.34756828857109	0.042255592992731766	0.008321281655558016	0.048907653324618695	9.12444219191869	179	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_19	Scenario_B_corr	75994
mcmc_TrueCovs500	8	1	1	0.0025237225817823414	24.47296505002706	0.04794616439615906	0.008318116731415831	0.048910467984292764	103.86844410101573	NA	18.01282407342197	388.6774828478114	536.3683538782038	1320.923748179852	1255.8899656665853	576.92930313743	266.65776266583384	557.5520663584828	Simulation_19	Scenario_B_corr	75994
CompNMFBase	8	1	1	0.003019621733984996	46.525820399162654	0.3954100649277193	0.12541358844606115	0.13885505058860514	0.025444610913594564	6195	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
map_CopyOnly	8	1	1	0.003199402838916658	46.0183851427779	0.3954100649277193	0.12503623684501985	0.13855525517255082	5.346604867776235	429	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
map_NoCopies	8	1	1	0.001478705355942813	19.21622600518007	0.027905452862308406	0.009497689752540518	0.05687707011291106	19.565212349096935	309	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
map_TrueCovs	8	1	1	0.0014026062208059911	18.883521677833148	0.010170070457571992	0.0025871858888813987	0.0562590027332707	33.92733581463496	529	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
map_Full	8	1	1	0.0014061601176488024	18.9156907929001	0.018771243890166836	0.003038399221071509	0.05625597877535215	21.696026158332824	269	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
mcmc_Full	8	1	1	0.0022080000703211967	21.027670603878402	0.019365371643159688	0.0030089630809165867	0.05624680976796756	149.60679392417273	NA	23.809875757897203	383.3858140285701	382.9793008516366	1091.608686878371	1280.88139230741	445.98466837360354	220.46728334214072	611.0736857488174	Simulation_20	Scenario_B_corr	103864
map_TrueCovs200	8	1	1	0.001481082881539006	18.865139603619316	0.018377483447710126	0.013343341850864048	0.057801027893333315	38.92029874722163	569	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
mcmc_TrueCovs200	8	1	1	0.002236909777462209	21.282134802619343	0.020889222776905476	0.01336993087105015	0.05779668148665973	149.8858614842097	NA	22.111536865508945	388.96615021534063	445.86195964132867	1258.8585447716662	1453.4969036421048	478.0167431981857	302.0107696700798	636.4990864390696	Simulation_20	Scenario_B_corr	103864
map_TrueCovs500	8	1	1	0.0014110840770771777	18.69986809006002	0.018163079542212315	0.023155182680899944	0.060995551367682366	28.98103563785553	449	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_20	Scenario_B_corr	103864
mcmc_TrueCovs500	8	1	1	0.0022475731200534764	21.292901874092145	0.017865148899310818	0.023141854643845383	0.06098937519724459	79.262739610672	NA	23.554732308607168	388.1757732114201	422.95325388400454	1208.1866596833868	1322.6095152275682	519.6050443877505	258.4218415460764	616.0713265369699	Simulation_20	Scenario_B_corr	103864
